source_soil,pH,N_total_mgkg,K_mgkg,habitability_score
Mars,6.026,2.554,140.278,0.7297
Mars,8.173,4.975,95.26,0.545
Mars,6.3,3.303,122.602,0.7382
Mars,7.803,11.163,158.271,0.899
Mars,7.041,4.029,120.614,0.7616
Mars,7.703,3.437,173.307,0.7027
Mars,7.57,8.262,187.292,0.9157
Mars,6.408,7.219,93.503,0.8462
Mars,7.287,7.759,124.791,0.8964
Mars,6.693,6.359,213.239,0.8726
Mars,7.401,6.672,99.969,0.8335
Mars,7.845,9.788,115.432,0.843
Mars,6.203,4.199,65.706,0.7127
Mars,7.289,5.965,113.179,0.822
Mars,7.544,11.578,119.349,0.9547
Mars,6.738,3.9,75.974,0.7125
Mars,8.383,4.938,60.231,0.4389
Mars,7.301,3.916,152.065,0.787
Mars,6.456,2.205,108.244,0.6854
Mars,6.269,4.698,62.852,0.7273
Mars,7.354,2.465,197.591,0.7363
Mars,6.938,3.547,153.506,0.7741
Mars,6.481,5.627,87.387,0.7843
Mars,6.077,2.207,198.439,0.7273
Mars,7.417,9.53,100.574,0.9341
Mars,7.497,9.956,96.391,0.9448
Mars,6.355,6.114,203.141,0.864
Mars,7.504,11.847,88.713,0.9373
Mars,8.38,8.79,200.638,0.6643
Mars,8.446,9.437,188.476,0.6651
Mars,8.221,3.923,109.564,0.5065
Mars,8.018,10.374,65.504,0.7429
Mars,6.523,11.45,73.212,0.9232
Mars,6.391,4.363,77.525,0.7302
Mars,7.112,8.865,202.528,0.9603
Mars,7.549,9.469,124.646,0.9397
Mars,8.127,5.052,65.205,0.5331
Mars,6.58,6.75,149.048,0.8853
Mars,7.199,2.975,93.279,0.6974
Mars,7.619,3.731,97.62,0.6887
Mars,7.114,2.616,85.735,0.6773
Mars,7.135,7.602,181.923,0.9161
Mars,6.563,8.253,60.098,0.8489
Mars,8.467,11.161,130.237,0.658
Mars,7.188,7.422,73.899,0.8337
Mars,7.332,4.606,148.38,0.8096
Mars,6.546,2.595,115.359,0.7062
Mars,7.285,10.85,64.536,0.9145
Mars,6.638,6.789,133.756,0.8714
Mars,6.506,9.373,151.294,0.9781
Mars,6.689,2.146,99.625,0.6748
Mars,6.007,6.881,182.482,0.8908
Mars,7.425,5.257,119.368,0.8034
Mars,6.969,2.303,179.895,0.7306
Mars,8.247,9.757,152.643,0.7426
Mars,6.102,7.129,199.08,0.8995
Mars,6.108,5.332,147.508,0.8341
Mars,8.215,10.058,89.7,0.7015
Mars,6.317,6.469,191.615,0.8764
Mars,6.005,2.035,185.286,0.7212
Mars,6.447,11.444,215.577,1.0
Mars,8.06,4.557,74.973,0.5479
Mars,8.007,10.306,154.597,0.8311
Mars,6.85,10.164,138.667,0.9887
Mars,7.67,3.624,167.34,0.7201
Mars,7.268,6.74,216.829,0.8859
Mars,8.262,2.402,145.164,0.4753
Mars,6.141,5.546,169.718,0.8441
Mars,8.033,9.31,115.554,0.7637
Mars,6.426,4.371,107.835,0.7608
Mars,6.979,3.171,113.647,0.7246
Mars,6.48,7.071,66.177,0.8137
Mars,7.757,7.37,105.559,0.778
Mars,7.696,8.758,87.671,0.8289
Mars,7.37,9.591,133.188,0.9689
Mars,7.745,8.958,133.732,0.8655
Mars,7.599,10.454,182.437,0.967
Mars,7.941,4.229,140.367,0.6413
Mars,6.599,7.698,134.093,0.9035
Mars,7.072,5.601,97.06,0.7931
Mars,6.379,11.621,196.397,1.0
Mars,7.074,6.403,74.56,0.7987
Mars,7.754,11.597,217.167,0.9153
Mars,7.728,9.691,136.172,0.8992
Mars,7.774,9.185,89.758,0.82
Mars,6.772,6.916,116.692,0.8587
Mars,7.656,6.434,62.459,0.7358
Mars,6.919,7.265,86.644,0.8409
Mars,8.361,4.936,113.654,0.4993
Mars,6.858,11.045,148.706,0.9987
Mars,7.508,9.943,80.717,0.9262
Mars,7.875,10.014,168.154,0.8749
Mars,8.266,6.332,195.084,0.6163
Mars,7.095,2.711,151.574,0.7449
Mars,6.901,8.831,107.504,0.9166
Mars,7.075,5.744,79.423,0.7805
Mars,6.809,10.704,62.486,0.9125
Mars,7.635,9.803,177.088,0.9482
Mars,8.332,3.453,160.557,0.4936
Mars,6.315,8.017,136.205,0.9168
Mars,7.402,8.922,76.319,0.8886
Mars,8.244,7.681,93.124,0.6139
Mars,6.25,7.14,190.428,0.8999
Mars,7.235,4.279,136.776,0.7865
Mars,8.163,4.359,214.053,0.5815
Mars,8.251,9.68,219.996,0.7384
Mars,7.286,2.187,188.113,0.7265
Mars,6.062,9.789,101.309,0.9439
Mars,6.264,7.268,96.978,0.8514
Mars,7.467,11.362,100.581,0.9506
Mars,6.31,11.973,217.886,1.0
Mars,6.374,8.635,113.654,0.9159
Mars,7.93,6.123,173.031,0.7209
Mars,7.877,6.751,213.443,0.7607
Mars,8.107,4.042,191.135,0.5892
Mars,6.264,2.992,155.617,0.7547
Mars,6.495,7.788,87.034,0.8596
Mars,8.082,10.055,87.99,0.7439
Mars,7.803,4.618,138.788,0.6995
Mars,8.015,6.197,212.311,0.6952
Mars,8.474,7.548,204.719,0.5894
Mars,8.161,11.079,86.591,0.7162
Mars,7.301,3.386,106.035,0.7246
Mars,6.777,4.369,154.21,0.8029
Mars,7.424,11.185,136.389,0.9864
Mars,7.596,2.395,79.098,0.6308
Mars,6.838,8.561,119.089,0.9187
Mars,7.927,8.395,212.754,0.8014
Mars,6.232,5.833,212.231,0.8541
Mars,7.948,6.682,149.508,0.7339
Mars,6.08,10.549,161.642,1.0
Mars,7.245,3.65,95.505,0.7232
Mars,8.154,4.316,178.712,0.5832
Mars,6.216,7.124,68.399,0.8177
Mars,7.294,6.097,95.309,0.8087
Mars,6.398,7.744,60.941,0.832
Mars,8.237,11.208,121.712,0.726
Mars,8.081,11.171,196.042,0.8064
Mars,8.335,4.3,217.201,0.5222
Mars,8.187,5.021,166.841,0.5966
Mars,7.841,3.621,179.179,0.6629
Mars,6.462,11.278,102.04,0.952
Mars,6.756,5.979,143.253,0.8525
Mars,7.242,6.497,177.852,0.8774
Mars,7.472,10.026,139.564,0.9896
Mars,7.955,7.13,74.167,0.6719
Mars,6.567,3.198,178.538,0.7619
Mars,6.321,6.378,95.13,0.8184
Mars,7.207,8.305,75.632,0.8663
Mars,6.395,9.192,136.489,0.9582
Mars,7.734,8.454,71.937,0.7897
Mars,7.439,3.192,160.711,0.7617
Mars,7.853,5.043,162.476,0.7089
Mars,6.159,9.336,101.072,0.9278
Mars,8.412,10.802,214.326,0.6961
Mars,6.0,2.472,191.912,0.7365
Mars,6.814,2.422,77.534,0.6623
Mars,7.699,8.434,179.762,0.8788
Mars,6.113,7.48,116.492,0.8783
Mars,6.208,3.553,180.046,0.7744
Mars,6.192,7.483,188.127,0.9119
Mars,7.454,11.745,84.22,0.9342
Mars,8.24,8.309,165.895,0.6942
Mars,7.389,6.491,198.037,0.8772
Mars,7.509,10.275,111.74,0.9588
Mars,6.865,4.128,72.853,0.7173
Mars,6.047,6.143,64.363,0.7794
Mars,6.054,7.278,77.6,0.8323
Mars,8.221,7.045,60.673,0.567
Mars,6.256,11.21,112.311,0.9623
Mars,8.499,4.927,107.893,0.4472
Mars,6.411,2.565,77.655,0.6674
Mars,7.687,11.164,164.179,0.9378
Mars,8.372,4.171,218.705,0.5052
Mars,6.906,5.79,204.148,0.8527
Mars,7.836,7.309,100.456,0.7442
Mars,6.877,11.759,183.197,1.0
Mars,6.762,7.353,209.898,0.9073
Mars,6.505,6.477,205.018,0.8767
Mars,8.052,7.836,201.528,0.7402
Mars,6.643,11.708,185.832,1.0
Mars,6.708,10.179,106.879,0.9569
Mars,8.497,3.69,73.37,0.37
Mars,6.818,10.033,138.051,0.9881
Mars,7.057,10.411,68.767,0.9188
Mars,8.475,8.907,219.756,0.6367
Mars,6.923,8.572,117.33,0.9174
Mars,6.915,6.409,213.334,0.8743
Mars,8.069,8.417,183.699,0.7548
Mars,6.78,9.376,125.807,0.954
Mars,6.584,3.228,78.93,0.6919
Mars,7.058,4.573,97.951,0.758
Mars,7.752,3.941,167.687,0.7041
Mars,6.108,10.412,192.79,1.0
Mars,6.935,8.8,216.71,0.958
Mars,6.866,6.508,81.146,0.8089
Mars,6.612,10.261,84.952,0.935
Mars,7.636,9.168,66.79,0.8424
Mars,6.725,11.136,101.658,0.9517
Mars,7.517,2.768,191.371,0.7413
Mars,7.261,7.092,91.721,0.8399
Mars,6.543,9.067,147.658,0.965
Mars,6.666,4.075,131.425,0.774
Mars,6.427,5.271,112.132,0.7966
Mars,6.142,6.19,158.935,0.8666
Mars,7.548,9.943,140.372,0.9724
Mars,7.682,6.936,113.562,0.7957
Mars,6.415,6.929,170.216,0.8925
Mars,7.538,6.309,104.795,0.8128
Mars,8.455,4.286,162.909,0.4816
Mars,6.186,11.231,213.159,1.0
Mars,7.226,5.178,176.632,0.8312
Mars,7.833,7.675,126.944,0.7847
Mars,6.115,3.488,179.609,0.7721
Mars,7.946,6.342,189.479,0.7234
Mars,8.449,11.038,112.134,0.6459
Mars,6.221,11.955,172.821,1.0
Mars,8.056,5.618,129.503,0.6409
Mars,6.946,3.54,190.964,0.7739
Mars,6.36,5.145,107.26,0.7873
Mars,7.233,5.272,210.042,0.8345
Mars,6.179,8.445,151.966,0.9456
Mars,7.305,6.962,116.529,0.8602
Mars,6.048,9.685,127.099,0.9661
Mars,7.822,9.013,115.648,0.8239
Mars,7.22,4.513,83.399,0.7414
Mars,7.147,9.843,70.959,0.9154
Mars,6.49,10.475,111.485,0.9615
Mars,6.903,7.984,133.39,0.9128
Mars,6.455,11.277,117.891,0.9679
Mars,7.838,9.829,62.227,0.7934
Mars,6.498,7.954,152.641,0.9284
Mars,7.542,11.062,83.171,0.9192
Mars,6.699,8.004,93.761,0.8739
Mars,7.642,7.212,79.32,0.7843
Mars,7.351,5.563,143.269,0.838
Mars,7.059,10.829,75.225,0.9252
Mars,7.683,3.227,101.017,0.6531
Mars,7.039,6.735,132.273,0.868
Mars,8.053,7.374,86.833,0.6605
Mars,7.824,7.547,131.399,0.7876
Mars,7.352,8.519,114.838,0.913
Mars,8.193,7.058,197.696,0.6661
Mars,8.072,4.568,187.185,0.6192
Mars,7.33,10.569,218.857,1.0
Mars,6.171,8.575,144.626,0.9448
Mars,7.415,10.582,152.064,1.0
Mars,6.888,4.76,211.463,0.8166
Mars,7.35,8.371,123.935,0.9169
Mars,7.618,9.142,148.909,0.9296
Mars,7.612,5.834,120.654,0.7875
Mars,7.684,10.122,147.338,0.9361
Mars,7.698,2.025,72.923,0.5777
Mars,6.273,7.949,185.407,0.9282
Mars,6.479,8.136,217.645,0.9347
Mars,7.576,7.338,70.518,0.8019
Mars,7.02,8.3,188.166,0.9405
Mars,7.907,3.672,98.678,0.5915
Mars,6.312,8.848,91.608,0.9013
Mars,6.479,5.358,170.939,0.8375
Mars,7.396,6.521,67.061,0.7953
Mars,7.252,5.331,134.118,0.8207
Mars,6.666,6.739,60.231,0.7961
Mars,7.021,8.216,148.703,0.9363
Mars,6.087,10.383,133.933,0.9839
Mars,6.093,6.834,206.477,0.8892
Mars,6.237,5.232,175.244,0.8331
Mars,7.442,6.879,80.161,0.8209
Mars,8.159,8.888,116.726,0.708
Mars,6.651,5.467,209.053,0.8413
Mars,6.085,6.143,176.053,0.865
Mars,7.772,7.628,155.084,0.8265
Mars,8.138,4.94,149.451,0.6096
Mars,6.345,4.091,123.696,0.7669
Mars,6.964,3.404,153.632,0.7691
Mars,6.397,5.526,183.466,0.8434
Mars,6.266,2.483,80.406,0.6673
Mars,7.62,7.835,215.173,0.8841
Mars,8.419,3.759,98.298,0.4236
Mars,7.695,5.774,131.639,0.7686
Mars,8.462,4.692,63.634,0.4072
Mars,7.086,8.304,148.055,0.9387
Mars,8.245,10.503,121.099,0.7229
Mars,6.513,8.333,99.961,0.8916
Mars,6.295,7.425,217.684,0.9099
Mars,7.756,8.691,128.503,0.8472
Mars,6.929,2.3,126.287,0.7068
Mars,6.794,3.228,134.097,0.7471
Mars,7.678,2.949,78.585,0.6224
Mars,6.834,2.982,122.895,0.7273
Mars,7.431,4.605,113.825,0.775
Mars,6.749,7.321,134.42,0.8906
Mars,7.959,3.147,197.059,0.607
Mars,6.781,11.351,90.846,0.9408
Mars,7.337,10.543,157.238,1.0
Mars,6.058,11.716,66.022,0.916
Mars,7.979,2.425,110.687,0.5358
Mars,7.551,10.514,135.625,0.9687
Mars,6.481,10.037,71.885,0.9219
Mars,6.538,11.021,147.035,0.997
Mars,6.656,7.279,109.652,0.8644
Mars,7.441,9.879,218.85,0.9958
Mars,7.371,2.513,160.955,0.738
Mars,6.685,2.759,99.068,0.6956
Mars,7.735,3.185,76.428,0.6095
Mars,8.223,11.148,66.515,0.6756
Mars,6.109,2.612,74.524,0.6659
Mars,7.043,3.001,168.81,0.7551
Mars,7.484,11.304,196.799,1.0
Mars,7.466,3.074,85.077,0.6927
Mars,6.049,10.698,124.342,0.9743
Mars,6.526,9.893,116.678,0.9629
Mars,6.155,2.403,163.123,0.7341
Mars,7.422,2.218,89.228,0.6669
Mars,7.613,7.344,212.531,0.8692
Mars,6.399,11.972,176.569,1.0
Mars,6.833,10.788,212.812,1.0
Mars,6.825,5.1,104.379,0.7829
Mars,8.05,5.863,154.035,0.672
Mars,6.487,5.879,177.163,0.8558
Mars,7.371,9.342,173.753,0.977
Mars,7.957,5.411,63.415,0.6004
Mars,8.074,3.478,219.726,0.5804
Mars,7.666,9.471,208.49,0.926
Mars,6.749,6.58,79.16,0.8095
Mars,8.058,2.768,146.971,0.558
Mars,7.855,9.901,110.329,0.8384
Mars,7.761,7.853,200.623,0.8378
Mars,6.168,6.894,171.603,0.8913
Mars,6.108,8.733,95.763,0.9014
Mars,7.738,7.054,65.418,0.7328
Mars,8.362,8.484,106.679,0.6163
Mars,7.934,10.675,66.102,0.7713
Mars,8.079,8.135,82.61,0.6744
Mars,7.362,8.596,161.782,0.9509
Mars,6.761,8.139,179.214,0.9348
Mars,7.694,7.312,134.883,0.826
Mars,7.78,3.72,156.046,0.6869
Mars,7.688,5.357,84.942,0.7096
Mars,8.367,8.931,110.687,0.6344
Mars,6.918,6.255,174.061,0.8689
Mars,6.099,6.061,118.383,0.8305
Mars,8.271,9.593,115.81,0.6945
Mars,6.401,2.056,91.039,0.663
Mars,7.743,8.79,155.172,0.8765
Mars,8.183,6.892,189.526,0.6636
Mars,6.775,5.768,135.111,0.837
Mars,8.076,5.405,78.486,0.5757
Mars,6.83,3.729,194.139,0.7805
Mars,7.986,5.343,71.424,0.5965
Mars,6.175,5.914,135.476,0.8425
Mars,7.638,6.374,101.772,0.7788
Mars,7.693,8.723,209.811,0.891
Mars,7.229,6.536,178.007,0.8787
Mars,7.718,9.963,150.625,0.9261
Mars,8.308,8.397,166.841,0.6746
Mars,7.835,3.896,145.236,0.67
Mars,8.403,4.772,83.616,0.4495
Mars,7.122,2.792,173.456,0.7477
Mars,7.321,11.457,138.828,0.9888
Mars,6.659,10.866,161.489,1.0
Mars,8.464,2.848,67.232,0.3456
Mars,6.138,7.741,82.726,0.8537
Mars,6.897,11.604,154.299,1.0
Mars,6.744,9.471,133.509,0.965
Mars,6.966,6.918,96.3,0.8384
Mars,8.294,4.411,98.522,0.4881
Mars,6.92,4.79,161.065,0.8177
Mars,8.292,9.362,69.435,0.633
Mars,7.058,9.806,129.481,0.9727
Mars,8.137,7.287,143.697,0.6864
Mars,7.304,3.209,109.303,0.7216
Mars,6.778,11.339,191.288,1.0
Mars,7.123,10.448,69.083,0.9191
Mars,7.061,3.405,198.525,0.7692
Mars,6.65,2.567,175.722,0.7399
Mars,6.724,7.359,131.401,0.889
Mars,6.466,4.841,207.915,0.8194
Mars,6.84,4.832,172.358,0.8191
Mars,7.561,2.872,208.967,0.7302
Mars,6.966,11.534,135.614,0.9856
Mars,7.781,10.302,132.476,0.8889
Mars,8.467,3.138,144.919,0.4323
Mars,6.943,10.766,70.468,0.9205
Mars,7.157,8.83,205.359,0.959
Mars,6.41,5.254,166.835,0.8339
Mars,6.981,10.713,158.814,1.0
Mars,7.817,7.98,208.234,0.8236
Mars,6.544,10.487,218.982,1.0
Mars,6.455,6.693,86.143,0.8204
Mars,6.941,7.007,179.84,0.8952
Mars,8.047,4.91,152.791,0.6396
Mars,7.559,5.877,133.76,0.8197
Mars,8.394,7.678,216.418,0.6207
Mars,8.261,11.471,196.042,0.7462
Mars,6.378,8.001,171.48,0.93
Mars,6.106,3.474,121.228,0.7428
Mars,6.998,2.07,166.567,0.7224
Mars,7.305,10.51,145.071,0.9951
Mars,7.289,5.643,99.899,0.7974
Mars,6.335,5.15,132.061,0.8123
Mars,6.312,10.007,93.954,0.944
Mars,6.117,11.454,140.067,0.9901
Mars,8.127,9.48,175.238,0.7728
Mars,8.369,3.738,65.863,0.4069
Mars,6.289,5.914,182.461,0.857
Mars,6.533,9.594,63.199,0.899
Mars,6.225,11.069,142.764,0.9928
Mars,8.194,11.986,151.756,0.7687
Mars,8.397,7.116,181.799,0.6001
Mars,6.654,10.225,181.765,1.0
Mars,6.759,2.466,126.793,0.7131
Mars,6.907,4.858,70.62,0.7407
Mars,7.256,5.715,170.96,0.85
Mars,7.706,11.755,141.758,0.923
Mars,7.261,2.034,113.289,0.6845
Mars,8.378,5.08,97.58,0.4829
Mars,6.25,11.304,79.161,0.9292
Mars,7.997,5.067,107.223,0.6191
Mars,6.836,4.251,133.358,0.7821
Mars,6.944,9.301,136.417,0.9619
Mars,7.772,9.453,153.238,0.8902
Mars,8.323,6.722,117.995,0.5788
Mars,7.791,11.469,207.184,0.9032
Mars,7.94,4.027,139.339,0.6337
Mars,7.877,11.134,127.796,0.8521
Mars,6.802,9.555,67.707,0.9021
Mars,7.892,5.682,155.842,0.7181
Mars,7.961,10.069,156.459,0.8462
Mars,7.334,3.332,153.326,0.7666
Mars,7.342,3.31,202.016,0.7658
Mars,7.899,11.299,182.064,0.8669
Mars,8.043,2.948,198.785,0.5723
Mars,6.843,2.041,69.508,0.6409
Mars,8.004,5.89,110.9,0.6491
Mars,8.036,3.039,110.994,0.5388
Mars,6.585,10.63,165.127,1.0
Mars,7.792,11.227,131.778,0.8843
Mars,6.466,6.824,184.396,0.8888
Mars,6.233,6.255,121.509,0.8404
Mars,7.436,7.39,95.457,0.8541
Mars,8.272,4.262,106.552,0.4985
Mars,6.089,4.98,89.195,0.7635
Mars,8.066,3.01,91.663,0.5083
Mars,7.266,6.465,94.694,0.821
Mars,8.152,8.117,62.575,0.6293
Mars,8.109,11.302,174.574,0.7971
Mars,8.188,9.391,123.936,0.7232
Mars,7.922,9.231,63.627,0.746
Mars,8.107,5.08,119.201,0.5945
Mars,6.44,10.883,204.859,1.0
Mars,6.76,11.47,141.799,0.9918
Mars,6.606,11.323,217.88,1.0
Mars,7.856,2.388,146.394,0.6113
Mars,6.384,8.044,214.048,0.9315
Mars,6.456,8.432,92.288,0.8874
Mars,8.197,4.951,106.39,0.5472
Mars,7.765,11.924,171.995,0.9118
Mars,8.188,4.912,217.891,0.5924
Mars,6.348,4.166,192.048,0.7958
Mars,6.997,6.841,148.593,0.888
Mars,6.708,5.231,73.624,0.7567
Mars,6.024,11.24,118.301,0.9683
Mars,6.711,6.401,73.828,0.7979
Mars,6.949,6.101,109.805,0.8234
Mars,6.231,8.259,101.407,0.8905
Mars,7.416,2.811,122.169,0.7206
Mars,6.958,9.567,193.964,0.9849
Mars,6.116,9.684,84.06,0.923
Mars,7.76,6.74,108.97,0.7582
Mars,7.823,11.557,101.779,0.844
Mars,8.086,7.793,107.383,0.6848
Mars,7.214,8.952,117.7,0.931
Mars,8.422,11.243,99.09,0.6419
Mars,8.285,8.663,210.813,0.6915
Mars,7.378,6.318,127.216,0.8484
Mars,7.112,2.248,78.258,0.6569
Mars,6.008,9.283,134.825,0.9597
Mars,7.777,11.649,89.509,0.847
Mars,7.412,6.702,94.581,0.8292
Mars,8.344,5.398,105.607,0.5132
Mars,7.486,7.193,79.962,0.8317
Mars,8.482,9.284,175.379,0.6476
Mars,8.135,2.007,186.711,0.5087
Mars,8.384,10.872,123.086,0.6784
Mars,6.819,10.864,170.239,1.0
Mars,6.373,7.413,122.233,0.8817
Mars,7.992,3.224,86.252,0.535
Mars,7.965,8.718,123.547,0.7735
Mars,6.529,3.378,149.118,0.7674
Mars,7.912,7.075,66.559,0.6769
Mars,7.455,2.936,164.718,0.7528
Mars,6.274,7.891,178.817,0.9262
Mars,7.254,5.181,197.595,0.8313
Mars,8.328,10.31,76.443,0.6505
Mars,7.266,9.999,60.015,0.91
Mars,7.972,11.985,71.723,0.7645
Mars,6.072,4.575,207.859,0.8101
Mars,7.82,2.618,182.489,0.6349
Mars,8.367,6.43,193.67,0.586
Mars,7.249,2.834,142.722,0.7419
Mars,6.844,3.785,144.275,0.7768
Mars,7.617,7.973,107.761,0.8479
Mars,8.291,7.921,194.84,0.6637
Mars,6.442,2.433,192.763,0.7352
Mars,7.009,6.429,122.747,0.8478
Mars,6.391,7.302,112.683,0.8683
Mars,7.242,4.68,178.14,0.8138
Mars,7.351,10.72,64.187,0.9142
Mars,8.361,3.611,197.592,0.4895
Mars,7.031,4.539,131.4,0.7903
Mars,7.417,3.57,130.615,0.7556
Mars,8.213,3.165,167.052,0.5231
Mars,6.804,10.79,163.32,1.0
Mars,7.685,4.779,102.556,0.708
Mars,7.893,9.225,210.925,0.8419
Mars,6.826,6.28,217.813,0.8698
Mars,6.411,8.359,144.158,0.9367
Mars,7.257,11.282,149.821,0.9998
Mars,6.892,10.446,148.691,0.9987
Mars,6.666,2.69,137.726,0.7319
Mars,8.434,10.452,211.23,0.6888
Mars,7.255,6.518,99.16,0.8273
Mars,8.141,5.501,77.273,0.5561
Mars,6.488,8.724,208.728,0.9553
Mars,8.349,11.502,94.086,0.6612
Mars,7.986,2.941,179.865,0.5909
Mars,8.022,9.681,92.62,0.7575
Mars,6.974,4.035,213.63,0.7912
Mars,7.214,5.801,186.579,0.853
Mars,7.483,10.738,206.995,1.0
Mars,7.974,7.458,212.158,0.7529
Mars,8.123,2.675,73.508,0.4596
Mars,6.195,7.08,129.342,0.8772
Mars,8.26,9.896,163.696,0.743
Mars,8.344,7.289,188.393,0.6239
Mars,7.482,3.669,98.635,0.727
Mars,6.467,6.45,206.337,0.8758
Mars,8.046,11.243,95.356,0.7633
Mars,7.371,8.582,198.588,0.9504
Mars,8.043,9.299,142.034,0.7865
Mars,8.037,9.859,142.468,0.8085
Mars,6.217,2.907,119.841,0.7216
Mars,7.518,7.815,76.561,0.8442
Mars,7.208,5.759,115.534,0.8171
Mars,8.365,3.392,128.278,0.4586
Mars,6.742,4.027,136.643,0.7776
Mars,6.515,9.812,178.255,0.9934
Mars,8.243,3.615,116.331,0.4953
Mars,6.372,5.124,125.055,0.8044
Mars,7.716,4.849,204.976,0.7476
Mars,6.75,2.486,180.411,0.737
Mars,7.42,6.622,63.657,0.7954
Mars,7.541,9.659,189.934,0.9746
Mars,7.043,2.222,218.391,0.7278
Mars,8.437,3.126,210.363,0.4469
Mars,6.33,9.202,193.753,0.9721
Mars,6.978,7.936,160.668,0.9278
Mars,7.076,9.152,104.511,0.9248
Mars,7.578,4.301,164.709,0.7747
Mars,7.018,10.038,171.295,1.0
Mars,6.243,6.799,105.049,0.843
Mars,8.369,8.103,100.853,0.5949
Mars,7.04,2.922,123.508,0.7258
Mars,6.857,4.05,162.584,0.7918
Mars,7.117,9.734,106.89,0.9476
Mars,6.541,4.239,148.907,0.7973
Mars,6.251,2.925,203.878,0.7524
Mars,6.371,7.972,107.216,0.8862
Mars,6.417,7.479,214.556,0.9118
Mars,6.494,8.079,135.736,0.9185
Mars,7.05,8.183,76.145,0.8626
Mars,7.56,7.002,68.806,0.794
Mars,7.572,6.938,114.188,0.8329
Mars,6.0,11.242,101.401,0.9514
Mars,8.302,7.339,194.994,0.6394
Mars,8.057,8.173,178.022,0.7503
Mars,8.41,4.67,201.527,0.5102
Mars,6.9,10.711,154.281,1.0
Mars,7.662,2.244,129.673,0.6542
Mars,6.42,7.572,103.291,0.8683
Mars,8.043,5.839,153.297,0.6735
Mars,6.403,8.039,158.884,0.9314
Mars,6.815,5.602,122.872,0.8189
Mars,7.227,9.177,209.855,0.9712
Mars,7.486,2.203,162.393,0.7271
Mars,7.399,6.059,193.997,0.8621
Mars,6.255,10.313,159.263,1.0
Mars,7.054,4.502,110.646,0.7682
Mars,8.307,2.528,177.859,0.4694
Mars,8.181,6.965,96.841,0.6137
Mars,7.477,11.765,155.457,1.0
Mars,7.431,2.642,124.379,0.7168
Mars,6.279,2.701,83.982,0.6785
Mars,6.501,7.951,126.118,0.9044
Mars,6.632,4.501,109.645,0.7672
Mars,7.22,6.102,77.956,0.7915
Mars,7.828,10.305,191.813,0.8905
Mars,7.152,3.988,139.773,0.7794
Mars,6.315,9.193,115.417,0.9372
Mars,7.098,7.045,140.794,0.8874
Mars,6.407,11.05,180.733,1.0
Mars,7.878,11.73,62.927,0.787
Mars,6.416,6.85,147.48,0.8872
Mars,7.206,7.846,136.664,0.9113
Mars,7.734,9.458,202.891,0.9032
Mars,6.57,5.187,148.955,0.8305
Mars,6.19,4.267,81.972,0.7313
Mars,7.408,11.647,122.189,0.9722
Mars,6.136,6.326,159.371,0.8714
Mars,7.469,2.016,67.349,0.6379
Mars,7.884,10.377,201.544,0.8721
Mars,6.823,7.997,70.845,0.8507
Mars,7.221,3.686,64.895,0.6939
Mars,8.322,2.301,60.322,0.3669
Mars,7.178,4.915,169.399,0.822
Mars,8.491,11.279,132.947,0.6525
Mars,6.393,11.335,76.451,0.9265
Mars,7.772,5.11,196.993,0.7381
Mars,7.632,10.359,92.435,0.8986
Mars,8.181,6.418,112.212,0.6099
Mars,6.231,8.543,88.435,0.8875
Mars,6.701,5.344,208.281,0.8371
Mars,6.33,7.16,181.291,0.9006
Mars,8.333,4.938,175.833,0.5452
Mars,7.067,2.611,67.039,0.6584
Mars,8.275,3.394,143.632,0.504
Mars,6.736,4.907,152.072,0.8217
Mars,6.316,11.763,121.203,0.9712
Mars,6.741,11.657,111.481,0.9615
Mars,7.493,10.277,196.311,1.0
Mars,8.113,4.325,63.683,0.5107
Mars,6.963,6.416,160.057,0.8746
Mars,8.287,6.398,123.08,0.5847
Mars,6.611,5.87,166.552,0.8554
Mars,7.734,2.449,91.667,0.5994
Mars,7.839,7.345,98.185,0.7422
Mars,6.685,2.728,153.897,0.7455
Mars,6.067,10.019,216.79,1.0
Mars,6.913,8.913,215.949,0.962
Mars,6.113,5.527,99.837,0.7933
Mars,8.252,8.471,76.376,0.6222
Mars,8.384,4.33,154.455,0.507
Mars,7.838,4.653,127.197,0.6772
Mars,7.817,5.141,181.87,0.7244
Mars,6.602,9.97,144.477,0.9934
Mars,6.185,4.107,141.694,0.7854
Mars,8.005,7.628,163.434,0.7486
Mars,7.398,4.005,80.227,0.7204
Mars,7.704,4.85,168.346,0.7517
Mars,7.949,4.355,138.163,0.6409
Mars,7.024,8.45,191.224,0.9458
Mars,6.361,7.267,82.193,0.8365
Mars,7.988,9.213,108.12,0.768
Mars,7.134,4.199,212.039,0.797
Mars,8.067,2.091,148.492,0.5326
Mars,7.094,8.805,208.688,0.9582
Mars,6.543,3.149,170.246,0.7602
Mars,6.428,4.463,208.229,0.8062
Mars,7.86,5.057,110.852,0.6679
Mars,7.437,9.468,74.485,0.9059
Mars,7.012,8.259,188.359,0.9391
Mars,7.23,3.843,188.715,0.7845
Mars,7.374,7.979,159.012,0.9293
Mars,6.599,9.081,152.731,0.9679
Mars,6.945,5.889,206.385,0.8561
Mars,6.731,4.46,88.24,0.7443
Mars,6.971,8.79,158.646,0.9576
Mars,7.251,8.109,67.963,0.8518
Mars,6.433,2.779,82.538,0.6798
